"match_id","id","total_goals","supremacy","draw_factor","fit_error","expH","expA"
3754187,"premier714",2.61,-0.81,1.03,6.14393078355173e-09,0.902619897563396,1.71178883546973
3754206,"premier715",2.99,-1.18,1.06,4.35671030314527e-09,0.905359791783027,2.08853218511096
3754294,"premier716",2.93,0.94,1.1,1.09906859941128e-08,1.93179785923477,0.994357420226254
3754310,"premier717",2.61,1.27,1.03,8.9269024958533e-09,1.94042286248798,0.668413975539234
3754086,"premier718",2.79,1.32,1.04,4.66411192230969e-09,2.052742583008,0.735452922491356
3754284,"premier719",3.04,1.86,1.02,5.66030573801901e-09,2.44966839424423,0.590036548460671
3754282,"premier720",2.54,-1.1,1.02,1.40557626661913e-08,0.721141871195318,1.82301734969205
3754242,"premier721",2.85,-0.42,1.09,8.22950457437339e-09,1.21361931490743,1.63243622080837
3754154,"premier722",3.09,1.24,1.08,5.96249978707197e-09,2.16176534700851,0.923281761846232
3754307,"premier723",3.03,1.7,1.02,2.22505771772398e-08,2.36500092638914,0.667321859966703
3754228,"premier724",2.44,0.87,1.04,2.45205581389897e-09,1.65527983838272,0.786260357483721
3753990,"premier725",2.89,-0.98,1.05,5.27244560105501e-09,0.954762826369031,1.930705448789
3754332,"premier726",2.94,1.87,0.98,1.01174505458703e-08,2.40632973292125,0.534834534133316
3754184,"premier727",3.24,1.93,1.05,1.09829821007811e-08,2.58288232648341,0.655869219590304
3754037,"premier728",3.06,0.17,1.1,2.30416449149025e-09,1.61852440642742,1.44595352362899
3754170,"premier729",2.58,0.41,1.06,2.2437894682486e-09,1.49603321975414,1.0888758425167
3754132,"premier730",2.52,-0.12,1.04,1.30926588697412e-09,1.20010944285581,1.32134794796364
3754063,"premier731",2.61,0.83,1.09,1.5103008624387e-07,1.71902030860634,0.886142895104987
3754192,"premier732",2.46,-0.5,1.01,4.9859101024888e-09,0.978421679812769,1.47872326214244
3754165,"premier733",2.45,0.57,1.08,1.61620551772097e-09,1.50579419461972,0.939686854031801
3754320,"premier734",2.73,0.19,1.08,9.44425435825149e-10,1.46161481483188,1.27153579051122
3754018,"premier735",2.69,-0.4,1.07,3.36960284469391e-09,1.14102109354637,1.54534383249594
3754092,"premier736",2.83,0.08,1.1,1.69056348104477e-09,1.45774796040989,1.37516848566297
3754070,"premier737",2.73,-0.85,1.03,7.58859720013279e-09,0.938368915022798,1.78742069413692
3754225,"premier738",2.69,0.65,1.1,2.59291229313375e-09,1.6674274338666,1.02010574453102
3754026,"premier739",2.53,0.54,1.08,1.97657608636335e-09,1.53943150079404,0.995449268461192
3754033,"premier740",3.04,0.71,1.03,7.72685700043927e-09,1.87388804720463,1.16240718787472
3754210,"premier741",2.62,-0.46,1.09,3.21715521600708e-09,1.07571321167874,1.53980987243014
3754108,"premier742",2.82,-0.31,1.09,7.53096939550384e-09,1.25851634244859,1.56486066269233
3754158,"premier743",3,1.57,1,1.76974394119563e-08,2.28556557745679,0.717347523764158
3754342,"premier744",3.08,1.21,1.11,6.34348649160833e-09,2.14611075020847,0.938722363681248
3754314,"premier745",2.96,0.36,1.13,7.93059350215466e-09,1.66137195515046,1.29678499125049
3753992,"premier746",2.88,0.37,1.16,2.68849598009034e-09,1.62156240415793,1.25529508215186
3754134,"premier747",2.76,-0.22,1.12,2.0964859264128e-09,1.27173753882096,1.4900193198459
3754055,"premier748",3.01,0.87,1.03,5.8423743908996e-09,1.94140608806012,1.0699892021768
3754207,"premier749",2.68,0.63,1.01,8.17271638362487e-09,1.65703304092053,1.02449718641898
3753989,"premier750",2.92,0.7,1.07,4.16812360133783e-09,1.80724983210786,1.10818420343417
3754041,"premier751",3.54,2.46,0.82,2.5756267604123e-08,2.99812333835248,0.541603402028713
3754229,"premier752",3.03,0.52,1.06,6.55536428499731e-09,1.77635592181783,1.25654065868982
3754123,"premier753",3.1,0.84,1.03,7.90964029981255e-09,1.96934328415054,1.13233767191236
3754333,"premier754",3.01,-0.96,1.1,8.69679912482029e-09,1.02771088556792,1.98644950942373
3753994,"premier755",2.98,1.61,0.85,8.91290968384317e-09,2.29256348644018,0.686743697075546
3754199,"premier756",3.05,-0.26,1.03,5.65684017532967e-09,1.39657628176909,1.65692202434679
3754149,"premier757",3.2,-1.33,1.06,1.82508581284546e-08,0.931898836295824,2.26596512862894
3754308,"premier758",2.88,0.95,0.99,2.05556003808608e-09,1.91765756570281,0.967075952315441
3754042,"premier759",2.9,0.03,1.05,1.63513395245843e-09,1.46179690972957,1.43327260950984
3754159,"premier760",3,1.26,1.09,1.22752462296765e-08,2.13047033038507,0.868230641800054
3878540,"seriea1",2.79,1.38,1.19,6.00864064290602e-09,2.08353457564569,0.704682653192543
3878546,"seriea10",2.64,-0.76,1.1,7.93327337000436e-09,0.941561569080729,1.7030245771285
3879596,"seriea100",2.56,0.11,1.1,6.7903702982128e-10,1.33458325880308,1.22302749155295
3879598,"seriea101",2.79,0.13,1.15,2.42327734626287e-09,1.45633374345662,1.32938302313168
3879597,"seriea102",2.57,1.1,1.2,5.61940167681201e-09,1.83450035828577,0.731550873885001
3879601,"seriea103",2.29,0.05,1.07,5.7634213486935e-09,1.16976021026158,1.12111566718241
3879600,"seriea104",2.43,0.11,1.09,8.12247860360012e-10,1.27332782962403,1.16070756262561
3879602,"seriea105",3.09,1.98,1.11,1.33928358631182e-08,2.53912032365587,0.55427202217931
3879604,"seriea106",2.74,-0.92,1.11,5.65416169616495e-09,0.910002564852965,1.8314871405503
3879599,"seriea107",2.63,0.51,1.11,2.01778257955742e-09,1.57064404486279,1.06037743203795
3879603,"seriea108",2.39,0.31,1.05,3.22225727206681e-09,1.34620378800281,1.03988397351952
3879606,"seriea109",2.38,0.31,1.04,1.84672075621123e-09,1.34493944120954,1.03390057410444
3878550,"seriea11",2.41,-0.06,1.11,1.21549649047052e-09,1.17739155658046,1.23299099983278
3879605,"seriea110",2.47,0.22,1.1,2.28999683018098e-09,1.346603192647,1.12381503285025
3879607,"seriea111",2.67,0.92,1.13,2.72413648023893e-09,1.79570055043127,0.873736481839978
3879608,"seriea112",2.37,0.23,1.07,1.53902364400897e-09,1.29921593756893,1.06682027378811
3879613,"seriea113",2.44,-0.91,1.11,4.91932953381834e-09,0.764674952096101,1.67568513614707
3879612,"seriea114",2.56,-0.53,1.06,4.12092536463002e-09,1.01457269993675,1.54336382327153
3879609,"seriea115",3.16,1.92,1.05,1.46439124468224e-08,2.54189291100468,0.618493872854935
3879611,"seriea116",2.32,0.18,1.05,2.65319520139009e-09,1.24947888440906,1.06858448386297
3879610,"seriea117",2.96,0.48,1.19,2.21938380215204e-09,1.72099019061344,1.24104028095794
3879616,"seriea118",2.74,-0.67,1.1,5.39309052048663e-09,1.03373885650806,1.70190348828833
3879615,"seriea119",2.51,0.84,1.08,2.42692645495784e-09,1.67701083844699,0.836064461312583
3878551,"seriea12",2.74,0.96,1.08,3.63190160707353e-09,1.85132074195952,0.887994892336743
3879614,"seriea120",2.45,0.01,1.11,8.25809638502061e-10,1.22935613984122,1.22130080090915
3879617,"seriea121",2.65,-0.64,1.14,9.24122571306507e-09,1.00103167485109,1.64564543640587
3879618,"seriea122",2.5,1.13,1.13,8.90976870132165e-09,1.81707186842147,0.686975784189917
3879621,"seriea123",2.41,-0.03,1.09,9.8491179670096e-10,1.19074134899389,1.217431003783
3879622,"seriea124",2.23,-0.25,1.11,7.88256742341623e-09,0.991519533570443,1.2410235060939
3879623,"seriea125",2.86,1.16,1.21,3.91069591072459e-09,2.01112133903227,0.849614281445676
3879619,"seriea126",2.59,0.46,1.11,1.62933975147708e-09,1.52119045647236,1.0638358277945
3879626,"seriea127",3.16,2,1.11,7.03939866316065e-09,2.57802864751882,0.581718821815531
3879624,"seriea128",2.74,1.37,1.08,5.92227615115939e-09,2.05654383229533,0.68670110305374
3879625,"seriea129",2.48,0.42,1.05,2.53509132612187e-09,1.45107329209804,1.02769885599866
3878559,"seriea13",2.44,0.86,1.04,5.24622047501668e-09,1.64632979153503,0.789814334103046
3879620,"seriea130",3.03,-1.5,1.08,1.15114817428267e-08,0.764762714971606,2.26201336403615
3879628,"seriea131",2.69,1.07,1.06,1.85019047711349e-08,1.881615588919,0.808082669523023
3879627,"seriea132",2.48,0.98,1.17,6.14151528732032e-09,1.73000916464876,0.751398626320052
3879631,"seriea133",2.33,0.28,1.11,1.66899146339002e-09,1.30550931423608,1.02648722564088
3879633,"seriea134",2.52,-0.19,1.14,3.58434343032234e-09,1.16642278956953,1.35558264134877
3879629,"seriea135",2.64,0.08,1.12,6.39602270326029e-10,1.35785778219351,1.27799564175612
3879634,"seriea136",2.55,1.01,1.09,5.58938336260911e-09,1.78237214315183,0.77001240892835
3879630,"seriea137",2.47,-1.2,1.12,3.31391912235908e-09,0.632741234561774,1.83592683228384
3879632,"seriea138",2.92,1.38,1.16,8.01339410322099e-09,2.1501751624295,0.765989937552559
3879635,"seriea139",2.83,1.07,1.09,7.70542498887573e-09,1.95121828147668,0.877903851105519
3878552,"seriea14",2.58,-1.15,1.14,8.81635877118954e-09,0.718247714264771,1.86483710692911
3879636,"seriea140",2.57,-0.48,1.12,1.82768443978888e-09,1.04535114106946,1.52806405691401
3879637,"seriea141",2.36,-0.3,1.09,7.01849010626338e-09,1.02538086459265,1.32998714653232
3879638,"seriea142",2.76,1.03,1.12,9.79182974223617e-09,1.89448744596755,0.861156567354233
3879639,"seriea143",2.44,0.12,1.09,1.16057617978572e-09,1.27724833016433,1.16198399401283
3879644,"seriea144",2.5,0.84,1.09,1.65991540050348e-09,1.66867015972516,0.828779705460317
3879645,"seriea145",2.82,-1.32,1.13,2.15968664414697e-08,0.749538170741064,2.07004202326133
3879642,"seriea146",2.41,-0.75,1.1,8.02113040797618e-09,0.830596114571991,1.58204102113763
3879646,"seriea147",2.84,1.24,1.13,9.45692821696121e-09,2.04096790087108,0.799874512508201
3879640,"seriea148",2.39,-0.15,1.06,1.84530553670058e-09,1.11731202054209,1.26860211234684
3879643,"seriea149",2.49,0.3,1.08,1.27677558588577e-09,1.39748810391011,1.09542615040647
3878553,"seriea15",2.4,-0.48,1.11,1.93384468902233e-09,0.957441067285628,1.441911333998
3879641,"seriea150",2.44,-0.19,1.1,1.82218211523683e-09,1.12683073068684,1.3157453670628
3879647,"seriea151",2.37,0.63,1.08,6.88461234023572e-09,1.49689984589731,0.86815946250642
3879649,"seriea152",2.65,0.65,1.11,1.88188373429114e-09,1.65361294050277,0.999660891928938
3879648,"seriea153",2.44,-0.47,1.09,4.90161906994928e-09,0.982317700760243,1.4555923475294
3879654,"seriea154",2.29,0.19,1.08,4.33723318360592e-09,1.24440222761631,1.04975298935031
3879650,"seriea155",2.45,0.67,1.15,9.31574948304009e-09,1.56271947482798,0.889834396767303
3879653,"seriea156",2.55,0.88,1.18,1.07962460183716e-08,1.713679612901,0.838258191300264
3879652,"seriea157",2.81,1.33,1.05,8.48703140552121e-09,2.0721954992,0.742338510230325
3879651,"seriea158",3,0.89,1.15,4.70968826321023e-09,1.94686406611952,1.05631861529477
3879655,"seriea159",2.75,1.29,1.06,3.34753014712558e-09,2.01859995280639,0.727930378068689
3878554,"seriea16",2.64,0.57,1.08,3.78855771484642e-09,1.6044773166916,1.03118928334423
3879656,"seriea160",2.32,0.04,1.15,2.60779844864687e-09,1.17910088283037,1.14386642615873
3879661,"seriea161",2.73,-1.22,1.05,5.73542775245506e-09,0.759784873242778,1.97500010695505
3879660,"seriea162",2.38,-1.39,1,4.47516060454694e-08,0.497880898497987,1.88691614809317
3879662,"seriea163",2.66,1.22,1.12,1.15824846592171e-08,1.93901040636855,0.721438860956748
3879665,"seriea164",2.72,-1.02,1.14,9.69011587725043e-09,0.8502164531566,1.87403636993717
3879659,"seriea165",2.61,0.49,1.14,8.36014924066488e-10,1.54786407663747,1.05889854786846
3879657,"seriea166",2.89,1.26,1.15,6.47572284548306e-09,2.07663826389775,0.815082892060865
3879664,"seriea167",2.54,0.3,1.1,1.22048159763952e-09,1.41843281576306,1.12152984570106
3879658,"seriea168",2.51,0.81,1.09,2.35789357759487e-09,1.65987734638695,0.845626704267063
3879663,"seriea169",2.51,0.03,1.07,5.99901837337137e-10,1.27129774355195,1.24334441474435
3878558,"seriea17",2.9,1.52,1.01,7.23365692158279e-09,2.21290577483706,0.688314425327162
3879666,"seriea170",2.5,0.33,1.25,2.04313436766229e-09,1.41293422512599,1.08721012885308
3879672,"seriea171",2.42,-0.16,1.09,2.63442664668322e-09,1.12957966409821,1.29136029805586
3879668,"seriea172",2.41,-0.36,1.08,5.44461856732941e-09,1.02618725687997,1.3887875094928
3879670,"seriea173",2.97,2.08,1.01,4.07547657896944e-09,2.52212049206744,0.445037093170371
3879675,"seriea174",2.67,1.35,1.12,6.57053953533815e-09,2.01190319575033,0.66285617485839
3879674,"seriea175",2.6,1.22,1.09,1.194445355401e-08,1.90823518545737,0.688081105962086
3879669,"seriea176",2.88,1.48,1.11,7.48045831399389e-09,2.1774893180166,0.699425906409757
3879671,"seriea177",2.66,-0.87,1.12,6.4360119188496e-09,0.892915675238953,1.7623426562236
3879667,"seriea178",2.75,1.3,1.06,3.123189043673e-08,2.02669600839686,0.722069653272971
3879673,"seriea179",2.44,0.42,1.11,1.87243149292348e-09,1.43095181756326,1.00777248109989
3878555,"seriea18",2.35,0.12,1.08,1.25207748608768e-09,1.23424454142408,1.11923553336494
3879678,"seriea180",2.35,-0.21,1.08,3.60373041000062e-09,1.06744441704842,1.27908390735203
3879677,"seriea181",2.58,0.51,1.12,9.39028360981888e-10,1.54376994763036,1.03772632139832
3879676,"seriea182",2.69,0.46,1.15,2.53622991816227e-09,1.57205903049718,1.11453132727564
3879685,"seriea183",2.41,0.15,1.09,8.58082479687061e-10,1.2816494225798,1.12806119447703
3879680,"seriea184",2.24,0.14,1.14,2.94109063577721e-09,1.19355553774191,1.05034178718181
3879679,"seriea185",3.24,-2.09,1,6.39532913997544e-09,0.579507171494069,2.66538028703691
3879681,"seriea186",2.7,0.92,1.12,2.31258263587632e-09,1.81108739743885,0.887618502728827
3879684,"seriea187",2.56,-1.18,1.11,4.02784517272256e-09,0.689645715691664,1.87333072796684
3879682,"seriea188",2.42,0.6,1.1,1.61577874437601e-09,1.51205108440331,0.911068362559803
3879683,"seriea189",2.48,0.33,1.05,1.32708381952255e-09,1.40707918888217,1.07307469582537
3878556,"seriea19",2.44,0.17,1.09,2.46408410429647e-09,1.30594943734163,1.1372317839658
3879688,"seriea190",2.41,-0.56,1.06,6.89115628511075e-09,0.928156411852068,1.48610865657066
3879686,"seriea191",3.13,1.72,1.05,4.39466281395325e-09,2.42606242518493,0.707772940029186
3879687,"seriea192",2.95,1.6,1.04,3.51266755718914e-09,2.27575379797785,0.67252078093528
3879694,"seriea193",2.35,-0.47,1.08,2.73037653479544e-08,0.940500798796734,1.40954170494866
3879689,"seriea194",2.37,0.2,1.07,1.38068104329056e-09,1.28743001791231,1.08339641368184
3879692,"seriea195",2.25,0.31,1.11,1.02597584556751e-08,1.28071041669097,0.969596194731989
3879695,"seriea196",2.56,0.93,1.14,4.91463502748248e-09,1.74705021504934,0.815947829586566
3879690,"seriea197",2.58,0.24,1.14,1.12151511903186e-09,1.41444587379799,1.16998548455591
3879691,"seriea198",2.94,1.72,1.08,1.76845161710372e-06,2.33023775541289,0.607052847658774
3879693,"seriea199",2.5,-0.82,1.17,4.53885285459902e-09,0.843366605112593,1.66144578171395
3878541,"seriea2",2.72,-0.94,1.13,5.89844958139106e-09,0.891240245974245,1.83068533210041
3878557,"seriea20",2.41,0.2,1.06,2.95441550493305e-09,1.30461149620584,1.10684767275424
3879696,"seriea200",2.41,0.21,1.08,4.39481762312468e-09,1.30863712902887,1.09729085317456
3879698,"seriea201",2.47,-0.4,1.11,3.541816089497e-09,1.03501339243156,1.43985313844597
3879697,"seriea202",2.79,-0.29,1.14,2.41667473265843e-09,1.25007395258936,1.54026806093632
3879706,"seriea203",2.58,0.79,1.16,3.31803396312332e-09,1.68496956463706,0.893867002449408
3879704,"seriea204",2.75,1.31,1.14,9.18495898699719e-09,2.02898634104225,0.716632596018087
3879701,"seriea205",2.61,1.15,1.18,9.38397323164202e-09,1.87866812077504,0.732809872857936
3879703,"seriea206",2.44,1.02,1.13,1.30708780912075e-08,1.73066855230272,0.709322338830021
3879700,"seriea207",2.46,0.16,1.1,1.02631213229724e-09,1.31230264059949,1.14821421308037
3879699,"seriea208",2.94,-1.29,1.11,1.37200767461573e-08,0.825362856874055,2.11926252463294
3879705,"seriea209",2.38,0.44,1.09,2.32807482558841e-09,1.40777713484084,0.968709539031485
3878592,"seriea21",2.76,0.82,1.17,3.37053402250337e-09,1.79148305508294,0.970130773318365
3879702,"seriea210",2.51,-0.34,1.04,1.78028648280124e-09,1.08297150376732,1.42768049297397
3879708,"seriea211",2.38,0.27,1.08,2.35434770374699e-09,1.32852791967713,1.05619238691262
3879709,"seriea212",2.48,0.28,1.13,2.37496935190919e-09,1.37874027170788,1.10126747107877
3879707,"seriea213",3.27,1.98,1.05,2.80705030257776e-09,2.62791322416577,0.643976875493365
3879710,"seriea214",2.47,0.42,1.1,7.09778165633655e-09,1.444673243007,1.02742920714779
3879713,"seriea215",2.4,-1.28,1.12,8.60456124113195e-09,0.557932762943424,1.84056178351611
3879716,"seriea216",2.66,-0.31,1.13,6.69575516864033e-09,1.17578877881333,1.48400494541606
3879712,"seriea217",2.6,0.09,1.21,8.56926525271887e-10,1.34332076574442,1.25629378451815
3879714,"seriea218",3.06,1.73,1.02,1.19945619423754e-08,2.39310623339848,0.662603440520449
3879715,"seriea219",2.75,0.97,1.1,1.54727152658239e-08,1.85584492380574,0.88917432838424
3878593,"seriea22",2.78,-1.44,1.05,1.30260115240457e-08,0.672291354223788,2.10802953047746
3879711,"seriea220",2.41,-0.29,1.06,2.55135660053055e-09,1.06202270465562,1.34897688929067
3879717,"seriea221",2.47,-0.1,1.12,1.71092612594506e-09,1.18535939711718,1.28203023730032
3879718,"seriea222",2.48,0.44,1.1,2.88777935089108e-09,1.46162625601026,1.02292352610016
3879724,"seriea223",2.81,1.5,1.12,1.04356846866237e-07,2.15437892088948,0.658704218718114
3879725,"seriea224",2.61,-0.09,1.17,2.05832786587693e-09,1.2599396165364,1.35137711411071
3879723,"seriea225",2.46,1.38,1.02,5.28448242083389e-08,1.91971416691607,0.541643113725276
3879726,"seriea226",2.82,1.72,1.1,8.15112499868006e-09,2.27088202061158,0.552389420867128
3879720,"seriea227",2.81,-0.44,1.19,4.56901004932227e-09,1.18738916522657,1.62265217421629
3879721,"seriea228",2.6,-0.58,1.08,4.27325568352876e-09,1.00718140331238,1.59178406299529
3879719,"seriea229",2.52,-0.14,1.11,1.65396929733011e-09,1.18951066108998,1.32608385050936
3878594,"seriea23",2.66,1.36,1.12,8.9521449634447e-09,2.01192636736499,0.647320262340892
3879722,"seriea230",2.49,0.2,1.1,1.89339054383201e-10,1.34163126850057,1.14440370963127
3879728,"seriea231",2.45,-0.65,1.13,1.3087092804974e-08,0.89765232607934,1.54757203398534
3879727,"seriea232",2.45,0.14,1.11,1.2448378620314e-09,1.29617235200825,1.15692179164996
3879735,"seriea233",2.4,0.11,1.15,1.57361368432668e-09,1.2563030852699,1.14499177507551
3879733,"seriea234",2.97,-1.9,1.07,1.20694671314417e-08,0.53550863428794,2.43365018430186
3879734,"seriea235",2.72,1.09,1.1,6.74346645285131e-09,1.90553050855939,0.812639232874723
3879731,"seriea236",3.26,2.19,1.11,1.49067655897992e-08,2.72765715073433,0.535711013039697
3879736,"seriea237",2.94,1.25,1.2,1.17198471640135e-08,2.09441910149724,0.847181938481821
3879729,"seriea238",2.49,0.95,1.09,5.64980444939961e-09,1.72085576085982,0.770070334630681
3879732,"seriea239",2.45,1.05,1.15,5.87195413958189e-09,1.74618882082862,0.699681974137815
3878597,"seriea24",2.79,-0.71,1.12,6.63599310514784e-09,1.04083696390388,1.74835759708911
3879730,"seriea240",2.54,-0.68,1.09,3.86665999655314e-09,0.930729329007862,1.60625595791452
3879737,"seriea241",2.8,1.38,1.12,7.26360798004971e-09,2.08999354428492,0.708337809693787
3879738,"seriea242",2.49,-0.6,1.1,6.57434599703552e-09,0.945651130029413,1.54443121335829
3879741,"seriea243",2.37,-0.29,1.16,5.06792102188379e-09,1.03820994184092,1.330578543539
3879740,"seriea244",2.89,1.34,1.13,1.43273611879087e-08,2.11653853099374,0.772931355056816
3879739,"seriea245",2.48,0.47,1.19,9.19328981647957e-09,1.47558177735908,1.00592789676698
3879746,"seriea246",2.56,0.4,1.15,3.30063670354861e-09,1.47783960184855,1.07868762305878
3879742,"seriea247",2.64,1.16,1.19,7.72991973265156e-09,1.89835335670762,0.74280914688266
3879745,"seriea248",2.5,-0.42,1.14,4.05507090253614e-09,1.04041366818928,1.46040923190266
3879744,"seriea249",2.51,0.42,1.15,3.96977503698673e-09,1.46420599017544,1.046992697339
3878600,"seriea25",2.56,0.43,1.13,2.24311036073841e-09,1.49430362179131,1.06543793882118
3879743,"seriea250",2.38,0.59,1.14,1.18127716034357e-08,1.48508192851101,0.89445856010449
3879747,"seriea251",2.3,-1.09,1.13,1.03303627950675e-08,0.606778260547743,1.69625431140315
3879749,"seriea252",2.79,1.15,1.08,4.00636280675614e-09,1.96949537650136,0.824436943275685
3879748,"seriea253",2.49,0.14,1.16,2.19177839280558e-09,1.31585874343632,1.17475892434378
3879750,"seriea254",2.45,-0.34,1.1,2.72086962737962e-09,1.05339671002281,1.39813930347934
3879755,"seriea255",2.75,-1.3,1.07,1.05555035829538e-08,0.726050671742062,2.02595488827897
3879752,"seriea256",2.41,0.5,1.13,1.24099591638965e-09,1.45668504240899,0.951736435795625
3879751,"seriea257",2.96,1.7,1,2.90041887550983e-08,2.32987715030043,0.633658840092101
3879753,"seriea258",2.45,0.49,1.11,3.10749504464544e-09,1.46737119291549,0.978511575712926
3879754,"seriea259",2.5,0.95,1.13,7.63036895272215e-09,1.72355107191173,0.7745398837328
3878595,"seriea26",2.6,1.01,1.07,1.54625527891829e-08,1.80381585929007,0.793751656991738
3879756,"seriea260",2.93,1.25,1.23,6.86274898295672e-09,2.08761569962716,0.840825679290107
3879757,"seriea261",2.63,-0.47,1.16,2.55686597893708e-09,1.08398894295737,1.55012225750751
3879758,"seriea262",2.55,0.63,1.14,2.60540868521275e-09,1.59104576947688,0.956305792173288
3879761,"seriea263",2.3,0.09,1.1,1.1336506660482e-09,1.19248974142544,1.106263610703
3879764,"seriea264",2.3,-0.1,1.13,1.8277871257088e-09,1.10072797848318,1.19847391692871
3879759,"seriea265",2.48,1.24,1.22,1.08383703408682e-08,1.85735548971836,0.619070209768442
3879760,"seriea266",2.44,-0.13,1.08,5.02611774537179e-09,1.15731896279016,1.28689414563829
3879763,"seriea267",2.97,1.27,1.2,1.51487842449314e-08,2.11798336298863,0.852142241339872
3879762,"seriea268",2.61,0.62,1.06,4.02752190119619e-09,1.61344799649973,0.994318858397077
3879765,"seriea269",2.56,-0.4,1.12,4.32770589216695e-09,1.08274193189164,1.47903137374814
3878598,"seriea27",2.64,0.88,1.17,1.03386467853468e-08,1.76407140265241,0.880074027210947
3879766,"seriea270",2.53,0.85,1.12,4.43973581264165e-09,1.69218938288939,0.839629180176548
3879767,"seriea271",2.57,0.5,1.14,1.68454326474109e-09,1.53390472294051,1.03137193485441
3879769,"seriea272",3.16,2.09,1.08,2.4692846202618e-08,2.62639086050493,0.532421670979026
3879768,"seriea273",2.81,0.1,1.13,3.78954772616012e-09,1.45272983337913,1.35382874355624
3879770,"seriea274",2.39,-1.34,1.14,1.4793175333906e-08,0.527039704652687,1.8628823950295
3879776,"seriea275",2.32,0.52,1.14,3.11041532981624e-09,1.42263126505088,0.899988692959533
3879773,"seriea276",2.64,-0.46,1.09,2.08961949748549e-09,1.08697541406529,1.54941587822986
3879775,"seriea277",2.41,0.52,1.12,4.1390881561295e-09,1.4633788025769,0.944714677371278
3879774,"seriea278",3.2,1.51,1.07,7.62787934241202e-09,2.35755397090077,0.847321770432903
3879771,"seriea279",2.44,-0.09,1.06,1.5797216621288e-09,1.17316174106337,1.26310038009417
3878599,"seriea28",2.41,0.34,1.05,2.63960969450314e-09,1.37832282446757,1.03631751582055
3879772,"seriea280",2.39,0.16,1.11,4.3818647804114e-09,1.27258467165121,1.1162442697897
3879777,"seriea281",2.58,1.6,1.12,5.41277702603301e-09,2.08952182093686,0.492450010471794
3879778,"seriea282",2.61,0.3,1.16,2.59936140771802e-09,1.45799788505933,1.1552879388902
3879779,"seriea283",2.57,1.05,1.1,1.76270662384785e-08,1.80891005973482,0.761511956733457
3879782,"seriea284",2.45,0.67,1.06,4.07106368339217e-09,1.56118251157701,0.88635916709895
3879781,"seriea285",2.44,-0.57,1.12,1.04755510459825e-08,0.936817720053789,1.50302384104525
3879780,"seriea286",3.05,1.42,1.13,3.67494607970795e-08,2.23287281139463,0.816752981967531
3879784,"seriea287",2.41,0.08,1.17,3.39679911268953e-09,1.24668956741533,1.16173382099449
3879785,"seriea288",2.51,0.68,1.15,4.28740524523605e-09,1.59237448493433,0.915498004119454
3879786,"seriea289",3.23,-1.72,1.06,1.83758244316718e-08,0.756191962227339,2.47326695073117
3878596,"seriea29",2.62,-0.1,1.07,2.9258705924358e-09,1.25787017802872,1.36167686029576
3879783,"seriea290",2.58,-0.67,1.1,2.06708293804982e-08,0.95583384620478,1.62095560651421
3879788,"seriea291",2.73,0.94,1.13,7.27762058145909e-09,1.83400586188867,0.894383721123589
3879787,"seriea292",2.7,0.78,1.14,2.555133829443e-09,1.73807649445996,0.96123703412005
3879794,"seriea293",2.27,0.47,1.13,2.73363835689756e-09,1.37252614995591,0.901175112423066
3879789,"seriea294",3,-1.19,1.25,4.52963224981417e-09,0.904572488289141,2.09823705863594
3879791,"seriea295",2.45,0.56,1.09,2.18963617279142e-09,1.50354111554438,0.945750774329034
3879796,"seriea296",3.14,1.88,1.08,1.50152571649111e-08,2.50873369418484,0.629201794340335
3879792,"seriea297",2.58,0.81,1.17,1.09215820245865e-08,1.69525428172135,0.887105578140018
3879793,"seriea298",2.47,0.55,1.08,2.30632786146315e-09,1.50928815480896,0.960479646659382
3879790,"seriea299",2.33,-0.81,1.15,6.81641057394584e-09,0.761185894974966,1.56736400083797
3878549,"seriea3",2.31,0.28,1.06,2.92337850872481e-09,1.29401544473852,1.01307673832022
3878601,"seriea30",2.55,0.6,1.13,1.36585946661079e-09,1.57242494938782,0.973903764284965
3879795,"seriea300",2.47,0.48,1.08,1.35249820685686e-09,1.47577984818953,0.993356047492937
3879797,"seriea301",2.25,-0.21,1.06,2.99308933527759e-09,1.02211256429819,1.22947585995201
3879798,"seriea302",2.73,1.75,1.1,6.72149082571618e-09,2.24026850356962,0.4856137236478
3879805,"seriea303",2.42,-0.29,1.09,2.12281193087753e-09,1.06443985040379,1.3519450528465
3879802,"seriea304",2.47,0.3,1.1,5.40165779979795e-09,1.38619579547035,1.08672059246024
3879800,"seriea305",2.84,1.01,1.15,5.66659637499575e-09,1.92386142428907,0.918164554606579
3879804,"seriea306",2.78,1.18,1.17,9.50759495482884e-09,1.98359103691877,0.798601061539946
3879801,"seriea307",2.63,0.88,1.13,1.00317399136389e-08,1.75320917486313,0.875116392903919
3879799,"seriea308",2.55,-0.49,1.11,7.71822204739287e-09,1.02730725425101,1.52181940800734
3879803,"seriea309",2.89,-1.26,1.12,2.5245794046419e-08,0.818248047719135,2.0754517145554
3878602,"seriea31",2.66,1.01,1.15,1.18333920437015e-08,1.83859530005986,0.825112885653672
3879806,"seriea310",2.51,0.74,1.12,6.78797789598927e-09,1.6228880661937,0.883598246073262
3879807,"seriea311",2.31,0.41,1.09,3.52491692623846e-08,1.36450863187661,0.94980656566159
