"match_id","id","PSCH_prob","PSCD_prob","PSCA_prob","BbAvH_prob","BbAvD_prob","BbAvA_prob","BbAv>2.5_prob","BbAv<2.5_prob"
3879655,"seriea159",0.666515785900192,0.210704990381351,0.122779223718456,0.636203958464704,0.229526367581697,0.134269673953599,0.513227513227513,0.486772486772487
3878554,"seriea16",0.494303576946086,0.268142762288562,0.237553660765352,0.466893481432953,0.278207915190137,0.25489860337691,0.484126984126984,0.515873015873016
3879656,"seriea160",0.346397681212975,0.323533147799577,0.330069170987448,0.394642684459917,0.307513780098637,0.297843535441447,0.396946564885496,0.603053435114504
3879661,"seriea161",0.133196118788592,0.216700970302852,0.650102910908556,0.164148603660186,0.252771387019276,0.583080009320538,0.510582010582011,0.48941798941799
3879660,"seriea162",0.0891969803147098,0.201105306746512,0.709697712938778,0.0958861180224497,0.216235209207802,0.687878672769748,0.426356589147287,0.573643410852713
3879662,"seriea163",0.640325769423707,0.233261530290065,0.126412700286229,0.648388291959985,0.225392120538471,0.126219587501544,0.486842105263158,0.513157894736842
3879665,"seriea164",0.158629963113269,0.249852282867974,0.591517754018757,0.187210596216663,0.258821206791342,0.553968196991995,0.50131926121372,0.49868073878628
3879659,"seriea165",0.462302649992916,0.290825405930262,0.246871944076822,0.535773710482529,0.267886855241265,0.196339434276206,0.471052631578947,0.528947368421053
3879657,"seriea166",0.641442601835453,0.227177588150056,0.13137981001449,0.637192631748122,0.223392240306988,0.13941512794489,0.540682414698163,0.459317585301837
3879664,"seriea167",0.422521683664118,0.290014883461761,0.287463432874121,0.448732602958209,0.28605008829058,0.26521730875121,0.457894736842105,0.542105263157895
3879658,"seriea168",0.550993916872407,0.264297895085138,0.184708188042455,0.564118372379778,0.263255240443896,0.172626387176326,0.450261780104712,0.549738219895288
3879663,"seriea169",0.362834885046551,0.28728861865856,0.349876496294889,0.349130753210833,0.293833646335825,0.357035600453342,0.454068241469816,0.545931758530184
3878558,"seriea17",0.721347444501807,0.177723283427981,0.100929272070212,0.650661019259197,0.217386746065861,0.131952234674942,0.553805774278215,0.446194225721785
3879666,"seriea170",0.404881465914537,0.331017955240939,0.264100578844523,0.420002738493437,0.303260763257242,0.27673649824932,0.434895833333333,0.565104166666667
3879672,"seriea171",0.312368086206962,0.299949783085584,0.387682130707454,0.276121458526499,0.291414339306428,0.432464202167073,0.427461139896373,0.572538860103627
3879668,"seriea172",0.269908882272448,0.290732712952222,0.43935840477533,0.276221716897898,0.297003288075169,0.426774995026933,0.427461139896373,0.572538860103627
3879670,"seriea173",0.824514704927611,0.12876279512649,0.046722499945898,0.804508546744916,0.141057962133581,0.0544334911215024,0.568831168831169,0.431168831168831
3879675,"seriea174",0.670919150263551,0.220121788625794,0.108959061110655,0.684837011400857,0.207843547128208,0.107319441470935,0.490765171503958,0.509234828496042
3879674,"seriea175",0.648240256878424,0.228168482024806,0.12359126109677,0.626870673088979,0.23372215218873,0.139407174722291,0.473544973544973,0.526455026455026
3879669,"seriea176",0.696369089515236,0.200383758411527,0.103247152073237,0.681543837916023,0.205944768413755,0.112511393670222,0.540682414698163,0.459317585301837
3879671,"seriea177",0.181250990226127,0.260578346691142,0.558170663082731,0.213329094305131,0.269085562134881,0.517585343559989,0.485488126649077,0.514511873350923
3879667,"seriea178",0.668431180438567,0.210857046189849,0.120711773371584,0.617002529630788,0.236364153142143,0.14663331722707,0.513227513227513,0.486772486772487
3879673,"seriea179",0.44997149673796,0.294575934801427,0.255452568460613,0.423591153317506,0.296513807322254,0.27989503936024,0.431168831168831,0.568831168831169
3878555,"seriea18",0.376958889937011,0.300642059458966,0.322399050604023,0.360832217991058,0.302820607381563,0.336347174627379,0.411311053984576,0.588688946015424
3879678,"seriea180",0.299602006099322,0.300521030657909,0.399876963242769,0.31861025195907,0.301360652330713,0.380029095710217,0.40920716112532,0.59079283887468
3879677,"seriea181",0.470665499124343,0.284588441330998,0.244746059544659,0.520261232197655,0.27209064442521,0.207648123377134,0.467018469656992,0.532981530343008
3879676,"seriea182",0.455543474448458,0.288064255901231,0.25639226965031,0.469348125567899,0.2804979922033,0.250153882228801,0.490765171503958,0.509234828496042
3879685,"seriea183",0.385972080354103,0.299807059357621,0.314220860288276,0.413383984582563,0.301480676654162,0.285135338763274,0.424870466321243,0.575129533678757
3879680,"seriea184",0.370201096892139,0.327010968921389,0.302787934186472,0.397713191393489,0.308324884533063,0.293961924073448,0.376558603491272,0.623441396508728
